Name	Set	ImageFile	Rarity	Type	Color	Cost	Ability	Family	Skill 1	Skill 2	Skill 3	Skill 4	Skill 5	Skill 6	Skill 7	Skill 8	Banned/Restricted
The UltimateExplosion Ultimate-Bazzel	BSC17	The_UltimateExplosion_Ultimate-Bazzel.png	X-Rare	Ultimate	Red	7	Burst, Ultimate-Trigger	Incarnate, Dragon Warrior	[Summon Condition: You must have 1 or more Red Spirits on your Field.]	[ Burst: After Your Life is Decreased ]	Destroy an opposing Spirit with 6000 BP or below and an opposing Nexus. After that, summon this Ultimate card.	Ultimate-Trigger [LV4][LV5] (When Attacks) When Ultimate-Trigger hits, activate your set burst, ignoring the Burst conditions. After the Burst activates, set 1 Burst from your hand. (Ultimate-Trigger: Put 1 card from your opponents deck to the trash. If the cost of that card is lower than this ultimate, it will hit)					
The CorpseKing Ultimate-Gi-Gasha	BSC17	BSC17-X02.jpg	X-Rare	Ultimate	Purple	8	Ultimate-Trigger	Incarnate, Zombie	"[Summon Condition: You must have 3 or more Spirits in the family ""Zombie"" on your Field]"	Treat this Ultimate card as cost 5 when summoning.	"[LV3][LV4][LV5] The LV1 core cost for your Spirits in the family ""Zombie"" becomes 0, and their LV1 core cost cannot be affected by any other effects."	"Ultimate-Trigger [LV4][LV5] (When Attacks) When Ultimate-Trigger hits, you can summon 1 Spirit card in the family ""Zombie"" from your Trash, without paying the cost. (Ultimate-Trigger: Move 1 card from your opponents deck to the trash. If the cost of that card is lower than this ultimate, it will hit)"					
Ultimate-Onikuwaga	BSC17	BSC17-X03.png	X-Rare	Ultimate	Green	5	Ultimate-Trigger, Critical Hit	Incarnate, Blade Insect	[Summon Condition: You must have 1 or more Green Spirit on your Field.]	[LV3][LV4] (When Attacks) If this is the first attack of your turn, refresh this Ultimate.	Ultimate-Trigger [LV4] (When Attacks) When Ultimate-Trigger hits, exhaust 1 opposing Spirit. *Critical Hit*: If the hit card is a Spirit card, additionally, move 2 cores from the void to your Reserve. (Ultimate-Trigger: Move 1 card from your opponents deck to the trash. If the cost of that card is lower than this ultimate, it will hit)						
Ultimate-Trickster	BSC17	BSC17-X04.png	X-Rare	Ultimate	Yellow	6	Ultimate-Trigger	Incarnate, Clown	[Summon Condition: You must have 1 or more Ultimates on your Field.]	[LV3][LV4][LV5] (When Summoned) Return 1 Magic card from your Trash to your hand.	Ultimate-Trigger [LV4][LV5] (When Attacks) When Ultimate-Trigger hits, return 1 card from your Trash to your hand. *Critical Hit*: If the hit card is cost 4 or below, additionally, refresh all of your Ultimates except this Ultimate. (Ultimate-Trigger: Put 1 card from your opponents deck to the trash. If the cost of that card is lower than this ultimate, it will hit)						
Ryuuman-Doshatto	BS28	Ryumandoshatto1.jpg	Common	Spirit	Red	1		Guardian General, Dragon	[LV1][LV2][LV3] This Spirit cannot be destroyed by opposing effects.								
Whitehole-Dragon	BS28	Whiteholedragon1.jpg	Uncommon	Spirit	Red	3		Astral Dragon	[LV1][LV2] All Red Spirits and Ultimates you control cannot be returned from field to your hand or deck by opposing effects. 	[LV2] (Flash Timing) (Your Attack Step) By discarding 1 of your set Burst, destroy 1 opposing Nexus.							
Ryuuman-Infinity	BS28	BS28-003.png	Common	Spirit	Red	3		Dragon	"If this Spirit card is in your Trash, when you summon an Ultimate in the family ""Ultimate Dragon"" or ""Next Generation"", return this Spirit card to your hand."	[LV1][LV2][LV3] (When Attacks) Draw 1 card from your deck.							
Red Fox	BS28	BS28-004.png	Rare	Spirit	Red	4	True Clash, Rush	Emperor Beast, Blade Beast	[LV1][LV2][LV3] True-Clash (When This Spirit Attacks) Your opponent must block with one of their Spirits/Ultimates if possible.	[Rush(Condition: Green Symbol)] The effect below remains active while you have a Green symbol.	Green Symbol: Place one core from the void to this Spirit.	Double Green Symbol: Your opponent cannot activate their Burst.					
Magatsu-Dragoon	BS28	Magatsudragon1.jpg	Common	Spirit	Red	4		Ancient Dragon	[LV1][LV2][LV3] The color and symbol of this Spirit are also treated as Purple.	[LV1][LV2][LV3] (When Attacks) Draw 1 card from your deck.	[LV3] (After your Burst activates) Refresh this Spirit.						
Pterawachsen	BS28	Pterawa1.jpg	Common	Spirit/Burst	Red	5	Burst	Flying Beast	[ Burst: After your opponent activates a Spirit/Brave's (When Summoned) effect ]	Destroy any number of opposing Spirits up to 6000 BP total. After that effect resolves, summon this Spirit card.	[LV1][LV2](When Summoned) Destroy 2 opposing nexuses.						
Cape Rocker	BS28	Caperocker1.jpg	Common	Spirit	Red	6	Ultra Awaken	Emperor Beast	[LV1][LV2][LV3] Cores on this Spirit cannot be moved by any player.	[LV1][LV2][LV3] Flash Ultra Awaken - You can move as many cores as you like from your Spirits to this Spirit. When 1 or more core is moved to this Spirit due to this effect, refresh this Spirit.	[LV2][LV3] (When Attacks) Destroy one opposing Spirit with 4000 BP or below.						
Ryuuman-Oceanrod	BS28	Ryuumanoceanrod.jpg	Common	Spirit/Burst	Red	7	Burst	Dragon	[ Burst: After your Spirit or Ultimate is destroyed by the opponent ]	"Destroy all braves on 1 opposing Brave Spirit. After that effect resolves, if you have an Ultimate in the family ""Tri-Dragon Deity"" on your field, summon this Spirit card."	[LV2] When you set a Burst, until end of turn, 1 Ultimate you control gains +3000 BP.						
General-Dragon	BS28	BS28-009.png	Master Rare	Spirit	Red	8		Astral Guardian, Dragon Warrior	[LV1][LV2][LV3] (When Summoned) Destroy an opposing Spirit/Ultimate with 15000 BP or less. 	[LV2][LV3] (When Attacks) Destroy all opposing Spirits with 3000 BP or less. If you have a burst set, additionally, destroy an opposing Nexus.							
Living Gargoyle	BS28	Living_Gargoyle.png	Common	Spirit	Purple	0		Evil Shadow	[LV1][LV2][LV3] All opposing Spirits with cards under them cannot be Braved.	"[LV2][LV3] While you have a Spirit with ""Poison Blade"" on your Field, this Spirit cannot attack, cannot be destroyed by opposing effects, and cannot be returned to the deck or hand."							
The HellSorcerer Seere	BS28	Seere1.jpg	Common	Spirit	Purple	2		Infernal Lord	[LV1][LV2] (When destroyed by the opponent) Exhaust 1 opposing Spirit. If you have a set Burst, alternatively, exhaust 1 opposing Spirit or Ultimate.								
The FallenKnight Tums	BS28	The_FallenKnight_Tums.png	Common	Spirit	Purple	3	Poison Blade	Evil Shadow	[LV1][LV2] (When Summoned) Draw 1 card from your deck.	[LV1][LV2] Poison Blade: 1 (When Battles) Put the top card of your opponent's deck under any opposing Spirit or Ultimate face down. If that Spirit or Ultimate leaves the Field, the cards under them are discarded.							
Phantom Hound	BS28	Phantomhound1.jpg	Common	Spirit	Purple	3		Spiritual Beast, Zombie	[LV1][LV2] (Flash Timing) (Every Attack Step) By destroying this Spirit, destroy all Braves from 1 opposing Brave Spirit.								
Bone-Deer	BS28	Bonedeer1.jpg	Common	Spirit	Purple	4		Zombie, Astral Soul	[LV1][LV2] (When Destroyed by the opponent) Return 1 Purple card with Burst effect from your trash to your hand.								
The FallenPrincess Elsha	BS28	The_FallenPrincess_Elsha.png	Master Rare	Spirit/Burst	Purple	5	Burst	Astral Guardian, Nightling	[ Burst: After Your Life is Decreased ]	"You can summon 1 Spirit card with ""Poison Blade"" from your hand. After that effect resolves, summon this Spirit card."	[LV2][LV3] (Opponent's Attack Step) All opposing Spirits and Ultimates with 2 or more cards under them cannot activate their effects.						
Jungle Crow Demon	BS28	Junglecrow1.jpg	Common	Spirit	Purple	6	Destructive Curse	Infernal Lord	[LV1][LV2][LV3] (When Destroyed) Draw 1 card from your deck.	[LV3] Destructive Curse (When Destroyed by the Opponent) By sending one opposing Life core to the Trash, this Spirit remains on the field in refreshed position.							
The FallenKnight Orcus	BS28	The_FallenKnight_Orcus.png	Rare	Spirit/Burst	Purple	7	Burst, Poison Blade	Evil Shadow	[ Burst: After an opponent's Spirit or Ultimate attacks ]	"Summon this Spirit card. After that, activate 3 of your Spirits' ""Poison Blade"" effect."	[LV2][LV3] Poison Blade: 1 (When Battles) Put the top card of your opponent's deck under any opposing Spirit or Ultimate face down. If that Spirit or Ultimate leaves the Field, the cards under them are discarded.						
The BlackCorpseDragon Shadurga	BS28	Blackcorpsedragon1.jpg	Uncommon	Spirit/Burst	Purple	8	Burst	Spiritual Beast, Zombie	[ Burst: After your opponent activates a Spirit/Brave's (When Summoned) effect ]	Draw 2 cards from your deck. After this effect resolves, if your life is 3 or below, summon this Spirit card.	[LV2] (When Battles) Move 1 core from all opposing Spirits to their reserve.						
BladeG	BS28	Bladeg1.jpg	Rare	Spirit	Green	1	High Speed (Swift)	Blade Insect	High Speed (Flash) This spirit card may be summoned from your hand during the Flash Step. In that case, the cost of this spirit and cores to be put on this spirit must be paid or moved from your reserve.								
The FourShellSky Kamejuuji	BS28	BS28-020.png	Common	Spirit	Green	3		Shellman	"You can have any number of ""The FourShellSky Kamejuuji"" in a deck."	[LV1][LV2] (When Summoned) Move 1 core from the void to this Spirit.							
Tanugurin	BS28	Tanugurin1.jpg	Common	Spirit	Green	3	Rush	Imp	[LV1][LV2] (When Summoned) Move 1 core from void to 1 Red Spirit you control.	[Rush(Condition: Red Symbol)] The effect below remains active while you have a Red symbol.	Red Symbol: Destroy an opposing Nexus.	Double Red Symbol: Destroy an opposing Spirit with 4000 BP or below.					
Knife Cicada	BS28	Knifecicada1.jpg	Common	Spirit	Green	4		Blade Insect	[LV1][LV2] (When Summoned) Move 1 core from void to your reserve. If you have a set Burst, additionally, exhaust 1 opposing Spirit.								
The FourShellSky Hotaruhime	BS28	BS28-023.png	Common	Spirit	Green	4	 High Speed (Swift)	Shellman	High Speed (Flash) This Spirit card in your hand can be summoned by paying the cost and placing cores on it from your Reserve.	"[LV2] While your Spirits with ""FourShellSky"" in its name is in battle, your opponent cannot activate Burst."							
Cancerd-Reverse	BS28	Cancerdreverse1.jpg	Common	Spirit	Green	5		Astral Guardian, Shellman	"[LV1][LV2] (When Summoned) Move 1 core from void to this Spirit. Additionally, move 1 core from void to 1 Spirit in the family ""Astral Guardian"" except this Spirit."	"[LV2] (Your Attack Step) When your opponent's Life is decreased due attacks from your Brave Spirits in the family ""Astral Guardian"", move 1 core from your opponent's Life to their Trash."							
The FourShellSky Daikoku	BS28	BS28-025.png	Uncommon	Spirit	Green	5		Shellman	[LV1][LV2][LV3] (When Summoned) By discarding all the card in your hand (at least 1), draw cards from your deck equal to the number of cards in your opponent's hand.	"[LV2][LV3] (Your Attack Step) When your Spirits with ""FourShellSky"" in its name is destroyed by the opponent, by moving 1 core from that destroyed Spirit to your Trash, it remains on the Field in refreshed state."							
Chiwawanko	BS28	Chiwawanko.jpg	Common	Spirit/Burst	Green	6	Burst	Blade Beast	[ Burst: After Your Life is Decreased ]	Move 1 core from void to your reserve. If you have a Green Ultimate on your field, additionally, exhaust 2 opposing Spirits. After this effect resolves, summon this Spirit card.							
Raideen-Wolf	BS28	BS28-027_500.jpg	Master Rare	Spirit/Burst	Green	7	Burst	Blade Beast	[ Burst: After your Spirit/Ultimate is destroyed by the opponent ]	"Exhaust 1 opposing Spirit. Additionally, refresh 1 Ultimate in the family ""Blade Beast"" you control. After that effect resolves, summon this Spirit card. "	[LV2][LV3] (When Attacks) By exhausting 1 opposing Spirit with cost 4 or below, refresh this Spirit.						
Mechaoko-Jaw	BS28	Mechaokojaw1.jpg	Common	Spirit	White	2		Machine Beast	[LV1][LV2] While you have a Burst set, this Spirit cannot be destroyed.								
Leading-Orix	BS28	BS28-029.png	Rare	Spirit	White	3	Spirit Soul	Machine Beast	[LV1][LV2][LV3] Spirit Soul: White - When you summon an Ultimate, this Spirit gains White core (1 extra White Symbol)	[LV2][LV3] At the end of your attack step, if all of your Spirits/Ultimates/Nexus are White, the draw step occurs. This effect can only be used once per turn.							
Mechatrice	BS28	BS28-030.png	Common	Spirit	White	4	Ultra Armor	Machine Beast	[LV1][LV2] Ultra Armor: Red/Purple/Blue - This Spirit is unaffected by opposing Spirit/Nexus/Magic/Ultimate effects of the listed colors.	"[LV2] (Your End Step) Refresh all of your spirits/ultimates in the family ""Machine Beast""."							
The FateGod Norn	BS28	Norn1.jpg	Common	Spirit	White	4		Armed Machine	[LV1][LV2][LV3] (When Summoned) Move 1 core from void to 1 White Ultimate you control.	"[LV2][LV3] This Spirit and all Spirits with the name ""The FatePrincessDeity"" you control share their Ultra Armor effects."							
Strikewurm-Leo-Reverse	BS28	BS28-032.png	Common	Spirit	White	5		Astral Guardian, Machine Beast	[LV1][LV2] (Opponent's Attack Step) When your Spirits are destroyed, refresh this Spirit.	[LV2] While you have a burst set, this spirit gains +5000 BP.							
Noisy Raven	BS28	BS28-033.png	Common	Spirit/Burst	White	6	Burst, Ultra Armor	Machine Beast	[ Burst: After Your Life is Decreased ]	Summon this Spirit card. After that, set one Burst card from your hand.	[LV1][LV2] (When Summoned) Return an opposing Spirit to their hand.	[LV2] Ultra Armor: Red - This Spirit cannot be affected by opposing Spirit/Ultimate/Nexus/Magic effects of the specified colors.					
The HeavyCruiserMachine Peacocruiser	BS28	BS28-034.png	Master Rare	Spirit/Burst	White	7	Burst	Machine beast	[ Burst: After your Spirit/Ultimate is destroyed by the opponent ]	"You may reveal 3 cards from the top of your deck. You can summon all Spirits/Ultimates among them in the family ""Machine Beast"". Discard the not-summoned or remaining cards. After this effect resolves, summon this Spirit."	"[LV2] (Your attack step) Your Ultimates in the family ""Machine Beast"" are refreshed if blocked by opposing Ultimates."						
Tick Tick Rabbit	BS28	Tickrabbit1.jpg	Common	Spirit	Yellow	2		Imaginary Beast	[LV1][LV2] (When Destroyed or Depleted by the opponent) Draw 1 card from your deck. If you have a set Burst, additionally, refresh 1 Yellow Spirit you control.								
Tick Tick Raccoon Dog	BS28	Racoondog1.jpg	Common	Spirit	Yellow	2	Spirit Soul	Imaginary Beast	[LV1][LV2][LV3] Spirit Soul: Red/Yellow - When you summon an Ultimate, this Spirit gets 1 extra Red/Yellow Symbol. 	[LV1][LV2][LV3] The color and symbol of this Spirit is also treated as Red.							
The Diva Marl	BS28	Marl1.jpg	Uncommon	Spirit	Yellow	3		Song Princess, Stage Style	"[LV1][LV2][LV3] (Flash Timing) (Every Attack Step) By exhausting this Spirit, give +3000 BP to 1 of your battling Spirits in the family ""Song Princess""."	[LV3] Also treat this Spirit as being in [Team: Shiny Hearts] and [Team: Absolute]							
The Trainee Cape Pentan	BS28	Traineecape.jpg	Common	Spirit	Yellow	3		Song Bird, Drifting Spirit	"[LV1][LV2][LV3] (Your Attack Step) All Spirits with ""Pentan"" in their name that you control cannot be blocked by opposing Ultimates."								
Princess-Hachikazuki	BS28	Hachikazumi1.jpg	Common	Spirit	Yellow	4		Fairy	[LV1][LV2][LV3] When your set Burst is discarded by the opponent, if that card is a Magic card, that Burst can be activated without fulfilling its condition.	[LV2][LV3] (When destroyed by the opponent) This Spirit can remain on the field exhausted.							
The SacredBeast Kaichi	BS28	Kaichi1.jpg	Common	Spirit	Yellow	4		Imaginary Beast	"[LV2] (Your Attack Step) All Spirits in family ""Imaginary Beast"" you control cannot be blocked by opposing LV1 Spirits. If you have a Burst set, additionally, all Spirits in family ""Imaginary Beast"" you control cannot be blocked by opposing LV2 Spirits."								
The FairyScholar Sakia	BS28	Sakia1.jpg	Common	Spirit	Yellow	5		Astral Guardian, Fairy	[LV1][LV2] (When Summoned) Reveal 4 cards from the top of your deck. Add 1 Magic card from among them to your hand. Return the remaining cards to the top of your deck in any order you like. 	[LV1][LV2] (Every Attack Step) Reduction symbols of Magic cards in your hand are also treated as Yellow core.							
